Carriers,Country,Arrival,Departure,Duration(mins),Number of stops,Price,Price (Original Currency),Book
"['Malaysia Airlines', 'Malaysia Airlines']",ID,2016-10-15T16:35:00,2016-10-15T06:40:00,1015,1,1763.3063806939144,16614199.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32080%7c602%7c16292%7c2016-10-15T06%3a40%7c13311%7c2016-10-15T07%3a40%3bflight%7c-32080%7c4%7c13311%7c2016-10-15T09%3a50%7c13554%7c2016-10-15T16%3a35%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d16614199.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_c04810458ff1e1e6b30a5264bd56dc40%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['China Southern', 'China Southern', 'China Southern']",ID,2016-10-16T10:30:00,2016-10-15T17:50:00,1420,2,1794.3926944073608,16907100.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fvian%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32439%7c3040%7c16292%7c2016-10-15T17%3a50%7c10342%7c2016-10-15T21%3a50%3bflight%7c-32439%7c347%7c10342%7c2016-10-16T00%3a20%7c10413%7c2016-10-16T06%3a50%3bflight%7c-32439%7c7013%7c10413%7c2016-10-16T10%3a10%7c13554%7c2016-10-16T10%3a30%26carriers%3d-32439%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d16907100.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_8ed1b5a9fc0565b5c77b762af7cf0717%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a38
"['Alitalia', 'Alitalia', 'Alitalia']",MY,2016-10-16T16:05:00,2016-10-15T20:05:00,1620,2,1797.9830842112096,5454.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fxpmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32588%7c5741%7c16292%7c2016-10-15T20%3a05%7c9618%7c2016-10-15T23%3a35%3bflight%7c-32588%7c853%7c9618%7c2016-10-16T02%3a25%7c11493%7c2016-10-16T06%3a55%3bflight%7c-32588%7c204%7c11493%7c2016-10-16T14%3a15%7c13554%7c2016-10-16T16%3a05%26carriers%3d-32588%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5454.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_421636aac3f405df4b27cd401cb9b992%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['KLM', 'KLM', 'KLM']",MY,2016-10-16T10:45:00,2016-10-15T22:50:00,1135,2,1799.961063401761,5460.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fklm1%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32132%7c2139%7c16292%7c2016-10-15T22%3a50%7c10413%7c2016-10-16T06%3a10%3bflight%7c-32132%7c2002%7c10413%7c2016-10-16T07%3a20%7c9451%7c2016-10-16T08%3a40%3bflight%7c-32132%7c1009%7c9451%7c2016-10-16T10%3a15%7c13554%7c2016-10-16T10%3a45%26carriers%3d-32132%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5460.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_12b374038bd325e050a8fe3bea3af1da%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a36
"['KLM', 'KLM', 'KLM']",ID,2016-10-16T10:45:00,2016-10-15T22:50:00,1135,2,1801.4154579120877,16973269.77722927,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fklm1%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32132%7c2139%7c16292%7c2016-10-15T22%3a50%7c10413%7c2016-10-16T06%3a10%3bflight%7c-32132%7c2002%7c10413%7c2016-10-16T07%3a20%7c9451%7c2016-10-16T08%3a40%3bflight%7c-32132%7c1009%7c9451%7c2016-10-16T10%3a15%7c13554%7c2016-10-16T10%3a45%26carriers%3d-32132%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d16973269.78%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_12b374038bd325e050a8fe3bea3af1da%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a36
"['KLM', 'KLM', 'KLM']",SG,2016-10-16T10:45:00,2016-10-15T22:50:00,1135,2,1801.446657933995,1801.446657933995,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fklm1%2f1%2f16292.13554.2016-10-15%2fair%2fairli%2fflights%3fitinerary%3dflight%7c-32132%7c2139%7c16292%7c2016-10-15T22%3a50%7c10413%7c2016-10-16T06%3a10%3bflight%7c-32132%7c2002%7c10413%7c2016-10-16T07%3a20%7c9451%7c2016-10-16T08%3a40%3bflight%7c-32132%7c1009%7c9451%7c2016-10-16T10%3a15%7c13554%7c2016-10-16T10%3a45%26carriers%3d-32132%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1801.45%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_12b374038bd325e050a8fe3bea3af1da%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a36
"['Asiana Airlines', 'Asiana Airlines']",ID,2016-10-16T18:25:00,2016-10-15T22:50:00,1595,1,1802.7718548324758,16986050.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32558%7c752%7c16292%7c2016-10-15T22%3a50%7c12409%7c2016-10-16T06%3a10%3bflight%7c-32558%7c521%7c12409%7c2016-10-16T14%3a30%7c13554%7c2016-10-16T18%3a25%26carriers%3d-32558%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d16986050.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_b466e5498bade47bc26b94b17afc3f62%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['KLM', 'KLM']",SG,2016-10-15T20:55:00,2016-10-15T00:40:00,1635,1,1825.4124,1825.4124,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fsksg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32132%7c836%7c16292%7c2016-10-15T00%3a40%7c9451%7c2016-10-15T07%3a35%3bflight%7c-32132%7c1033%7c9451%7c2016-10-15T20%3a30%7c13554%7c2016-10-15T20%3a55%26carriers%3d-32132%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1825.41%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_b92a9a0b1cdddb2bb05d18a37d4d12d6%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T08%3a41%3a25
"['Malaysia Airlines', 'Malaysia Airlines']",SG,2016-10-15T16:35:00,2016-10-15T06:40:00,1015,1,1826.9099999999999,1826.91,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32080%7c602%7c16292%7c2016-10-15T06%3a40%7c13311%7c2016-10-15T07%3a40%3bflight%7c-32080%7c4%7c13311%7c2016-10-15T09%3a50%7c13554%7c2016-10-15T16%3a35%26carriers%3d-32080%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1826.91%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_a81c804ad7d9dc9d43554c02feff269e%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['KLM', 'KLM']",ID,2016-10-15T20:55:00,2016-10-15T00:40:00,1635,1,1829.0883619870176,17234009.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32132%7c836%7c16292%7c2016-10-15T00%3a40%7c9451%7c2016-10-15T07%3a35%3bflight%7c-32132%7c1033%7c9451%7c2016-10-15T20%3a30%7c13554%7c2016-10-15T20%3a55%26carriers%3d-32132%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d17234009.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_1caff0bcb4f1d1047b453151aa757535%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['EVA Air', 'EVA Air', 'EVA Air']",SG,2016-10-16T19:25:00,2016-10-15T15:15:00,2110,2,1836.4500000000003,1836.45,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32331%7c216%7c16292%7c2016-10-15T15%3a15%7c17075%7c2016-10-15T20%3a00%3bflight%7c-32331%7c67%7c17075%7c2016-10-16T09%3a00%7c9970%7c2016-10-16T11%3a35%3bflight%7c-32331%7c67%7c9970%7c2016-10-16T12%3a50%7c13554%7c2016-10-16T19%3a25%26carriers%3d-32331%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1836.45%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_87baaeacf546db264df4f641f09e8724%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Cathay Pacific', 'Cathay Pacific']",SG,2016-10-15T15:15:00,2016-10-15T01:20:00,1255,1,1850.1000000000001,1850.1,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32456%7c714%7c16292%7c2016-10-15T01%3a20%7c12191%7c2016-10-15T05%3a10%3bflight%7c-32456%7c257%7c12191%7c2016-10-15T09%3a10%7c13554%7c2016-10-15T15%3a15%26carriers%3d-32456%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1850.10%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_e937cfd3d1ba93b9233f3071695ec0b3%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Cathay Pacific', 'Cathay Pacific']",SG,2016-10-15T20:30:00,2016-10-15T08:00:00,1170,1,1850.1000000000001,1850.1,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32456%7c710%7c16292%7c2016-10-15T08%3a00%7c12191%7c2016-10-15T12%3a00%3bflight%7c-32456%7c253%7c12191%7c2016-10-15T14%3a35%7c13554%7c2016-10-15T20%3a30%26carriers%3d-32456%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1850.10%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_11d940f6d8df4b105e3c31e30dd5bc89%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
['Singapore Airlines'],ID,2016-10-16T05:55:00,2016-10-15T23:30:00,805,0,1903.4628565519056,17934779.25,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c322%7c16292%7c2016-10-15T23%3a30%7c13554%7c2016-10-16T05%3a55%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d17934779.25%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_519498c1e9c5e04f0325af19c2cfd718%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
['Singapore Airlines'],ID,2016-10-15T07:45:00,2016-10-15T01:10:00,815,0,1903.4628565519056,17934779.25,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c306%7c16292%7c2016-10-15T01%3a10%7c13554%7c2016-10-15T07%3a45%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d17934779.25%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_975ffbe907b859bdb71a36c6ac8fb278%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
['Singapore Airlines'],ID,2016-10-15T19:05:00,2016-10-15T12:35:00,810,0,1903.4628565519056,17934779.25,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c318%7c16292%7c2016-10-15T12%3a35%7c13554%7c2016-10-15T19%3a05%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d17934779.25%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_bfde109832b2827fb034c0d8d62bac16%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
['Singapore Airlines'],ID,2016-10-15T15:40:00,2016-10-15T09:05:00,815,0,1903.4628565519056,17934779.25,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c308%7c16292%7c2016-10-15T09%3a05%7c13554%7c2016-10-15T15%3a40%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d17934779.25%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_254bed740ca478ebe6890040faf9290b%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
"['Air Berlin', 'Air Berlin', 'Air Berlin']",ID,2016-10-16T11:20:00,2016-10-15T23:35:00,1125,2,1910.9190825423116,18005033.190976966,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fgtas%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32702%7c5623%7c16292%7c2016-10-15T23%3a35%7c12126%7c2016-10-16T06%3a35%3bflight%7c-32702%7c5601%7c12126%7c2016-10-16T08%3a30%7c12070%7c2016-10-16T09%3a25%3bflight%7c-32702%7c5031%7c12070%7c2016-10-16T10%3a30%7c13554%7c2016-10-16T11%3a20%26carriers%3d-32702%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d18005033.19%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_8c65634c98037d416b785763cc0a4008%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a39
"['Philippine Airlines', 'Philippine Airlines']",SG,2016-10-15T21:00:00,2016-10-15T00:30:00,1650,1,1914.3258000000003,1914.3258,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fsksg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31964%7c510%7c16292%7c2016-10-15T00%3a30%7c14213%7c2016-10-15T04%3a10%3bflight%7c-31964%7c720%7c14213%7c2016-10-15T13%3a20%7c13554%7c2016-10-15T21%3a00%26carriers%3d-31964%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1914.33%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_d9514e8ee97546c6c9a3f2d560d790b4%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T08%3a41%3a25
['Singapore Airlines'],MY,2016-10-15T15:40:00,2016-10-15T09:05:00,815,0,1917.934335590214,5817.86,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c308%7c16292%7c2016-10-15T09%3a05%7c13554%7c2016-10-15T15%3a40%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5817.86%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_5f20f6448b16bbfa0fde178799a710d8%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
['Singapore Airlines'],MY,2016-10-15T19:05:00,2016-10-15T12:35:00,810,0,1917.934335590214,5817.86,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c318%7c16292%7c2016-10-15T12%3a35%7c13554%7c2016-10-15T19%3a05%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5817.86%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_fd9fd6eabf3f89bddd70e957cc860b28%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
['Singapore Airlines'],MY,2016-10-16T05:55:00,2016-10-15T23:30:00,805,0,1917.934335590214,5817.86,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fbgmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31876%7c322%7c16292%7c2016-10-15T23%3a30%7c13554%7c2016-10-16T05%3a55%26carriers%3d-31876%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d5817.86%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_8c7e0ca8ea32c992b67da3207d927777%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a42
